Trial,1,Sim Type,5,Distance Weight,0.97,Random Seed,15,Min Iterations,2500,Distance cost,0.41426236034376673,Manip Cost,0.12488156001388975,Total cost,0.4033865014278967,Object Reduction,0.02,Contact Sample Chance,0.0,Parent finding radius R,0.125,Step Size,0.05,Goal Area Sample Probability,0.2,Goal Area Delta,0.2
Manipulability,1.0,1.0,1.0,1.0,4.109125962e-11,0.0
Distance to Last Node,0.0,0.094,0.061,0.106,0.111,0.035
Total Cost,0.0,0.09494,0.15677,0.26386,0.37649,0.4128
Local Manip Cost,0.0,0.0,0.0,0.0,0.0,0.23950214232536438
Joint 0: ,-0.3,-0.169,0.071,0.424,0.536,0.52
Joint 1: ,0.3,0.428,0.439,0.532,0.746,0.816
Joint 2: ,0.4,0.45,0.247,-0.017,-0.152,-0.098
Joint 3: ,1.2,1.184,1.204,1.136,0.99,0.951
Joint 4: ,0.5,0.573,0.591,0.627,0.799,0.838
Joint 5: ,1.2,1.119,1.082,0.985,0.755,0.719
